年度/Year,月份/Month,發電站名稱/Name of The Power Station,裝置容量(瓩)/Installed Capacity(kW),發電量(度)/Power Generation(kWh),平均單位裝置容量每日發電量/Average of Each Unit Power Generatioon Per Day,closest_station,溫度_平均,溫度_最高,溫度_最低,累積雨量,降雨日數,最大十分鐘風,最大十分鐘風向,最大瞬間風,最大瞬間風向,相對濕度_平均,相對濕度_最低,氣壓_平均,日照時數
2024,12,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,6370.0,2.24,臺中,18.3,27.9,11.4,18.5,2.0,5.1,20.0,11.2,20.0,72.0,41.0,1008.7,180.8
2024,12,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,753.68,60564.0,2.59,臺中,18.3,27.9,11.4,18.5,2.0,5.1,20.0,11.2,20.0,72.0,41.0,1008.7,180.8
2024,12,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,3464.1,285941.0,2.66,臺中,18.3,27.9,11.4,18.5,2.0,5.1,20.0,11.2,20.0,72.0,41.0,1008.7,180.8
2024,12,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,548924.0,2.73,臺中,18.3,27.9,11.4,18.5,2.0,5.1,20.0,11.2,20.0,72.0,41.0,1008.7,180.8
2024,12,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,17676.0,2.88,臺中,18.3,27.9,11.4,18.5,2.0,5.1,20.0,11.2,20.0,72.0,41.0,1008.7,180.8
2024,12,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,7859212.0,2.54,臺中,18.3,27.9,11.4,18.5,2.0,5.1,20.0,11.2,20.0,72.0,41.0,1008.7,180.8
2024,12,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,23539.0,2.94,田中,17.9,27.8,9.9,28.5,2.0,5.3,350.0,11.1,10.0,80.0,44.0,1013.4,171.2
2024,12,南投大彎太陽光電發電站/Nantou Dawan Solar Power Station,999.6,60111.0,1.94,日月潭,15.2,23.8,8.5,50.0,3.0,5.5,140.0,7.2,180.0,82.0,34.0,905.3,146.7
2024,12,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,2770.0,1.49,嘉義,17.9,28.0,9.4,25.0,2.0,7.2,20.0,12.4,20.0,79.0,41.0,1015.1,169.7
2024,12,嘉義分所太陽光電發電站/Chiayi Agricultural Experiment Branch Solar Power Station,257.52,21257.0,2.66,嘉義,17.9,28.0,9.4,25.0,2.0,7.2,20.0,12.4,20.0,79.0,41.0,1015.1,169.7
