年度/Year,月份/Month,發電站名稱/Name of The Power Station,裝置容量(瓩)/Installed Capacity(kW),發電量(度)/Power Generation(kWh),平均單位裝置容量每日發電量/Average of Each Unit Power Generatioon Per Day,closest_station,溫度_平均,溫度_最高,溫度_最高日期,溫度_最低,溫度_最低日期,累積雨量,降雨日數,最大十分鐘風,最大十分鐘風速日期,最大十分鐘風向,最大瞬間風,最大瞬間風日期,最大瞬間風向,相對濕度_平均,相對濕度_最低,相對濕度_最低日期,氣壓_平均,日照時數
2022,6,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,27565.0,4.03,新竹,27.8,33.8,2022-06-05,20.9,2022-06-07,346.0,11.0,6.6,2022-06-14,280.0,16.6,2022-06-13,270.0,80.0,50.0,2022-06-14,1004.1,159.1
2022,6,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,21976.0,3.7,臺中,28.0,34.6,2022-06-23,22.6,2022-06-30,250.0,14.0,4.8,2022-06-05,190.0,11.9,2022-06-25,260.0,77.0,49.0,2022-06-23,998.6,143.8
2022,6,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,31755.0,4.1,田中,28.1,35.4,2022-06-23,23.1,2022-06-08,200.0,13.0,7.7,2022-06-29,160.0,14.9,2022-06-29,170.0,80.0,48.0,2022-06-23,1003.1,183.2
2022,6,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,234961.0,4.35,永康,29.3,34.7,2022-06-22,24.0,2022-06-09,245.0,12.0,10.2,2022-06-08,210.0,18.2,2022-06-08,220.0,75.0,49.0,2022-06-19,1007.2,221.6
2022,6,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.96,51996.0,4.56,高雄,28.6,34.8,2022-06-24,23.7,2022-06-08,155.0,8.0,5.2,2022-06-08,270.0,12.2,2022-06-08,210.0,81.0,50.0,2022-06-23,1007.0,234.6
2022,6,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.96,61938.0,4.15,高雄,28.6,34.8,2022-06-24,23.7,2022-06-08,155.0,8.0,5.2,2022-06-08,270.0,12.2,2022-06-08,210.0,81.0,50.0,2022-06-23,1007.0,234.6
2022,6,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,85994.0,4.04,新屋,27.2,32.2,2022-06-29,20.7,2022-06-07,215.0,11.0,13.7,2022-06-06,230.0,23.3,2022-06-06,230.0,86.0,59.0,2022-06-27,1005.0,170.8
2022,6,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,109572.0,4.02,新屋,27.2,32.2,2022-06-29,20.7,2022-06-07,215.0,11.0,13.7,2022-06-06,230.0,23.3,2022-06-06,230.0,86.0,59.0,2022-06-27,1005.0,170.8
2022,6,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,13408099.0,4.47,臺中,28.0,34.6,2022-06-23,22.6,2022-06-30,250.0,14.0,4.8,2022-06-05,190.0,11.9,2022-06-25,260.0,77.0,49.0,2022-06-23,998.6,143.8
2022,6,南投大彎太陽光電發電站/Nantou Dawan Solar Power Station,999.6,114187.0,3.81,日月潭,22.1,29.6,2022-06-23,17.5,2022-06-21,468.0,24.0,7.5,2022-06-21,220.0,18.6,2022-06-21,160.0,90.0,61.0,2022-06-11,899.5,104.8
2022,6,金門鵲山太陽光電發電站/Kinmen Queshan Solar Power Station,47.7,4948.0,3.46,金門,25.7,33.6,2022-06-28,19.9,2022-06-07,184.5,13.0,7.8,2022-06-05,190.0,12.8,2022-06-06,210.0,97.0,64.0,2022-06-30,1004.4,116.9
2022,6,金門塔山太陽光電發電站/Kinmen Tashan Solar Power Station,216.0,24529.0,3.79,金門,25.7,33.6,2022-06-28,19.9,2022-06-07,184.5,13.0,7.8,2022-06-05,190.0,12.8,2022-06-06,210.0,97.0,64.0,2022-06-30,1004.4,116.9
2022,6,馬祖珠山太陽光電發電站/Mazu Zhushan Solar Power Station,74.4,4292.0,1.92,馬祖,24.3,31.7,2022-06-29,17.2,2022-06-07,360.0,17.0,12.2,2022-06-05,200.0,24.2,2022-06-05,220.0,96.0,64.0,2022-06-07,996.6,114.3
2022,6,蘭嶼電廠太陽光電發電站/Lanyu Power Plant Solar Power Station,28.8,3366.0,3.9,蘭嶼,26.3,30.2,2022-06-23,22.7,2022-06-30,132.0,9.0,15.5,2022-06-05,250.0,28.4,2022-06-05,260.0,93.0,74.0,2022-06-23,972.2,92.1
2022,6,蘭嶼貯存場太陽光電發電站/Lanyu Storage Unit Solar Power Station,32.4,4650.0,4.78,蘭嶼,26.3,30.2,2022-06-23,22.7,2022-06-30,132.0,9.0,15.5,2022-06-05,250.0,28.4,2022-06-05,260.0,93.0,74.0,2022-06-23,972.2,92.1
2022,6,高雄保寧太陽光電發電站/Kaohsiung Baoning Solar Power Station,709.13,94370.0,4.44,高雄,28.6,34.8,2022-06-24,23.7,2022-06-08,155.0,8.0,5.2,2022-06-08,270.0,12.2,2022-06-08,210.0,81.0,50.0,2022-06-23,1007.0,234.6
2022,6,台南鹽田太陽光電發電站/Tainan salt field Solar Power Station,149999.08,20967063.0,4.66,永康,29.3,34.7,2022-06-22,24.0,2022-06-09,245.0,12.0,10.2,2022-06-08,210.0,18.2,2022-06-08,220.0,75.0,49.0,2022-06-19,1007.2,221.6
2022,6,台中電廠建物太陽光電發電站/Taichung Power Plant Building Solar Power Station,1095.54,154223.0,4.69,臺中,28.0,34.6,2022-06-23,22.6,2022-06-30,250.0,14.0,4.8,2022-06-05,190.0,11.9,2022-06-25,260.0,77.0,49.0,2022-06-23,998.6,143.8
2022,6,台中電廠GIS廠房太陽光電發電站/Taichung Power Plant GIS Solar Power Station,245.52,29702.0,4.03,臺中,28.0,34.6,2022-06-23,22.6,2022-06-30,250.0,14.0,4.8,2022-06-05,190.0,11.9,2022-06-25,260.0,77.0,49.0,2022-06-23,998.6,143.8
2022,6,高雄E/S停車棚太陽光電發電站/Kaohsiung E/S Parking Shed Solar Power Station,327.36,46998.0,4.79,高雄,28.6,34.8,2022-06-24,23.7,2022-06-08,155.0,8.0,5.2,2022-06-08,270.0,12.2,2022-06-08,210.0,81.0,50.0,2022-06-23,1007.0,234.6
2022,6,鳳山水庫太陽光電發電站/Fengshan Reservoir Solar Power Station,1999.58,253792.0,4.23,高雄,28.6,34.8,2022-06-24,23.7,2022-06-08,155.0,8.0,5.2,2022-06-08,270.0,12.2,2022-06-08,210.0,81.0,50.0,2022-06-23,1007.0,234.6
2022,6,東興淨水場太陽光電發電站/Dongxing Water Treatment Plant Solar Power Station,737.28,88221.0,3.99,新竹,27.8,33.8,2022-06-05,20.9,2022-06-07,346.0,11.0,6.6,2022-06-14,280.0,16.6,2022-06-13,270.0,80.0,50.0,2022-06-14,1004.1,159.1
2022,6,平鎮淨水場太陽光電發電站/Pingzhen Water Treatment Plant Solar Power Station,1167.36,132533.0,3.78,新屋,27.2,32.2,2022-06-29,20.7,2022-06-07,215.0,11.0,13.7,2022-06-06,230.0,23.3,2022-06-06,230.0,86.0,59.0,2022-06-27,1005.0,170.8
2022,6,大湳淨水場太陽光電發電站/Danan Water Treatment Plant Solar Power Station,860.16,95512.0,3.7,臺北,28.1,35.8,2022-06-05,20.2,2022-06-07,234.5,15.0,8.5,2022-06-24,290.0,24.2,2022-06-24,180.0,77.0,40.0,2022-06-05,1003.9,136.1
2022,6,龜山第三加壓站太陽光電發電站/Guishan No.3 Pumping Station Solar Power Station,307.2,33483.0,3.63,臺北,28.1,35.8,2022-06-05,20.2,2022-06-07,234.5,15.0,8.5,2022-06-24,290.0,24.2,2022-06-24,180.0,77.0,40.0,2022-06-05,1003.9,136.1
2022,6,"淡水3.5萬噸配水池太陽光電發電站/Danshui Distribution Reservoir(35,000 tons) Solar Power Station",307.2,34480.0,3.74,淡水,27.3,34.5,2022-06-30,19.9,2022-06-07,196.0,10.0,6.1,2022-06-11,20.0,13.7,2022-06-05,300.0,86.0,52.0,2022-06-30,1005.5,146.5
2022,6,龍潭淨水場太陽光電發電站/Longtan Water Treatment Plant Solar Power Station,368.64,40021.0,3.62,新竹,27.8,33.8,2022-06-05,20.9,2022-06-07,346.0,11.0,6.6,2022-06-14,280.0,16.6,2022-06-13,270.0,80.0,50.0,2022-06-14,1004.1,159.1
2022,6,澎湖尖山小再太陽光電發電站/Penghu jianshan Small Scale Renewable Energy Solar Power Station,745.2,98729.0,4.42,澎湖,27.9,32.0,2022-06-21,23.9,2022-06-12,225.0,10.0,6.5,2022-06-05,180.0,13.2,2022-06-11,240.0,89.0,67.0,2022-06-27,1006.8,222.6
2022,7,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,83083.0,4.11,新屋,29.4,33.5,2022-07-29,24.7,2022-07-02,68.0,7.0,11.8,2022-07-17,240.0,18.1,2022-07-17,250.0,83.0,58.0,2022-07-15,1004.5,321.5
2022,7,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,4764.0,3.82,新屋,29.4,33.5,2022-07-29,24.7,2022-07-02,68.0,7.0,11.8,2022-07-17,240.0,18.1,2022-07-17,250.0,83.0,58.0,2022-07-15,1004.5,321.5
2022,7,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,10897.0,3.83,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,10637.0,2.96,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3354.0,2.58,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,270729.0,4.11,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,856793.0,4.26,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,11142.0,3.94,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,2128.0,1.14,嘉義,29.7,36.6,2022-07-25,24.2,2022-07-07,58.0,8.0,7.8,2022-07-02,240.0,12.2,2022-07-02,240.0,79.0,45.0,2022-07-25,1004.1,203.1
2022,7,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,442748.0,3.08,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,202511.0,4.01,臺南,29.9,34.1,2022-07-31,25.3,2022-07-16,165.0,11.0,10.1,2022-07-20,200.0,15.8,2022-07-20,200.0,75.0,53.0,2022-07-06,1004.8,224.2
2022,7,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,5483.0,2.95,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,168291.0,3.72,恆春,29.0,34.4,2022-07-13,24.4,2022-07-06,200.5,12.0,6.2,2022-07-01,40.0,11.9,2022-07-03,280.0,84.0,48.0,2022-07-13,1004.9,234.2
2022,7,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,9130.0,4.17,澎湖,29.2,33.1,2022-07-20,25.4,2022-07-04,36.5,4.0,7.1,2022-07-20,180.0,13.3,2022-07-05,180.0,86.0,60.0,2022-07-29,1006.2,294.7
2022,7,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,43671.0,3.83,東吉島,29.4,35.7,2022-07-31,24.8,2022-07-05,82.5,6.0,12.6,2022-07-05,240.0,18.3,2022-07-05,240.0,83.0,57.0,2022-07-28,1002.9,291.4
2022,7,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,49825.0,3.04,金門,28.2,34.1,2022-07-01,24.7,2022-07-01,120.0,6.0,9.0,2022-07-06,240.0,13.5,2022-07-17,220.0,93.0,62.0,2022-07-30,1003.9,285.5
2022,7,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,23475.0,4.67,新屋,29.4,33.5,2022-07-29,24.7,2022-07-02,68.0,7.0,11.8,2022-07-17,240.0,18.1,2022-07-17,250.0,83.0,58.0,2022-07-15,1004.5,321.5
2022,7,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,35613.0,5.04,新竹,30.1,35.3,2022-07-16,24.8,2022-07-30,31.5,6.0,5.8,2022-07-17,280.0,12.4,2022-07-17,300.0,74.0,48.0,2022-07-25,1003.7,269.7
2022,7,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,27036.0,4.4,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,36538.0,4.57,田中,29.5,35.9,2022-07-25,24.3,2022-07-15,49.5,7.0,8.5,2022-07-07,350.0,14.7,2022-07-07,10.0,77.0,50.0,2022-07-14,1002.4,216.2
2022,7,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,252241.0,4.52,永康,29.9,34.5,2022-07-23,25.2,2022-07-02,166.5,11.0,8.6,2022-07-20,190.0,14.3,2022-07-04,190.0,76.0,50.0,2022-07-06,1006.4,219.6
2022,7,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.96,52830.0,4.49,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,燕巢倉庫太陽光電發電站/Yanchao Warehouse Solar Power Station,497.96,63454.0,4.11,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,大潭電廠GIS廠房太陽光電發電站/Datang Power Plant GIS Solar Power Station,710.04,117116.0,5.32,新屋,29.4,33.5,2022-07-29,24.7,2022-07-02,68.0,7.0,11.8,2022-07-17,240.0,18.1,2022-07-17,250.0,83.0,58.0,2022-07-15,1004.5,321.5
2022,7,北部儲運中心太陽光電發電站/Northern Storage and Transportation Center Solar Power Station,907.68,148078.0,5.26,新屋,29.4,33.5,2022-07-29,24.7,2022-07-02,68.0,7.0,11.8,2022-07-17,240.0,18.1,2022-07-17,250.0,83.0,58.0,2022-07-15,1004.5,321.5
2022,7,彰化彰濱太陽光電發電站/Changhua Changbin Solar Power Station,99999.1,16369438.0,5.28,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,南投大彎太陽光電發電站/Nantou Dawan Solar Power Station,999.6,131521.0,4.24,日月潭,23.5,31.8,2022-07-22,19.6,2022-07-15,172.5,14.0,4.3,2022-07-20,280.0,9.2,2022-07-20,260.0,89.0,53.0,2022-07-25,899.1,147.1
2022,7,金門鵲山太陽光電發電站/Kinmen Queshan Solar Power Station,47.7,7799.0,5.27,金門,28.2,34.1,2022-07-01,24.7,2022-07-01,120.0,6.0,9.0,2022-07-06,240.0,13.5,2022-07-17,220.0,93.0,62.0,2022-07-30,1003.9,285.5
2022,7,金門塔山太陽光電發電站/Kinmen Tashan Solar Power Station,216.0,36182.0,5.4,金門,28.2,34.1,2022-07-01,24.7,2022-07-01,120.0,6.0,9.0,2022-07-06,240.0,13.5,2022-07-17,220.0,93.0,62.0,2022-07-30,1003.9,285.5
2022,7,馬祖珠山太陽光電發電站/Mazu Zhushan Solar Power Station,74.4,11891.0,5.16,馬祖,27.9,34.8,2022-07-22,23.0,2022-07-02,141.5,4.0,10.8,2022-07-21,210.0,18.7,2022-07-18,180.0,89.0,61.0,2022-07-12,995.9,308.0
2022,7,蘭嶼電廠太陽光電發電站/Lanyu Power Plant Solar Power Station,28.8,3438.0,3.85,蘭嶼,26.6,31.2,2022-07-25,23.3,2022-07-05,54.5,11.0,17.3,2022-07-16,250.0,27.0,2022-07-16,260.0,93.0,58.0,2022-07-29,971.6,212.9
2022,7,蘭嶼貯存場太陽光電發電站/Lanyu Storage Unit Solar Power Station,32.4,4799.0,4.78,蘭嶼,26.6,31.2,2022-07-25,23.3,2022-07-05,54.5,11.0,17.3,2022-07-16,250.0,27.0,2022-07-16,260.0,93.0,58.0,2022-07-29,971.6,212.9
2022,7,高雄保寧太陽光電發電站/Kaohsiung Baoning Solar Power Station,709.13,94230.0,4.29,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,台南鹽田太陽光電發電站/Tainan salt field Solar Power Station,149999.08,23133156.0,4.97,永康,29.9,34.5,2022-07-23,25.2,2022-07-02,166.5,11.0,8.6,2022-07-20,190.0,14.3,2022-07-04,190.0,76.0,50.0,2022-07-06,1006.4,219.6
2022,7,台中電廠建物太陽光電發電站/Taichung Power Plant Building Solar Power Station,1095.54,179335.0,5.28,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,台中電廠GIS廠房太陽光電發電站/Taichung Power Plant GIS Solar Power Station,245.52,35414.0,4.65,臺中,29.4,35.2,2022-07-24,23.8,2022-07-06,90.0,10.0,4.9,2022-07-04,250.0,10.8,2022-07-04,230.0,75.0,44.0,2022-07-14,997.8,189.0
2022,7,高雄E/S停車棚太陽光電發電站/Kaohsiung E/S Parking Shed Solar Power Station,327.36,47035.0,4.63,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,鳳山水庫太陽光電發電站/Fengshan Reservoir Solar Power Station,1999.58,267265.0,4.31,高雄,29.2,34.9,2022-07-20,24.4,2022-07-05,102.5,9.0,5.3,2022-07-20,160.0,12.2,2022-07-20,170.0,81.0,47.0,2022-07-06,1006.1,232.8
2022,7,東興淨水場太陽光電發電站/Dongxing Water Treatment Plant Solar Power Station,737.28,112121.0,4.91,新竹,30.1,35.3,2022-07-16,24.8,2022-07-30,31.5,6.0,5.8,2022-07-17,280.0,12.4,2022-07-17,300.0,74.0,48.0,2022-07-25,1003.7,269.7
2022,7,平鎮淨水場太陽光電發電站/Pingzhen Water Treatment Plant Solar Power Station,1167.36,170422.0,4.71,新屋,29.4,33.5,2022-07-29,24.7,2022-07-02,68.0,7.0,11.8,2022-07-17,240.0,18.1,2022-07-17,250.0,83.0,58.0,2022-07-15,1004.5,321.5
2022,7,大湳淨水場太陽光電發電站/Danan Water Treatment Plant Solar Power Station,860.16,125521.0,4.71,臺北,30.8,38.3,2022-07-23,25.2,2022-07-06,122.0,10.0,6.6,2022-07-01,120.0,13.4,2022-07-16,280.0,70.0,39.0,2022-07-23,1003.3,241.2
2022,7,龜山第三加壓站太陽光電發電站/Guishan No.3 Pumping Station Solar Power Station,307.2,42943.0,4.51,臺北,30.8,38.3,2022-07-23,25.2,2022-07-06,122.0,10.0,6.6,2022-07-01,120.0,13.4,2022-07-16,280.0,70.0,39.0,2022-07-23,1003.3,241.2
2022,7,"淡水3.5萬噸配水池太陽光電發電站/Danshui Distribution Reservoir(35,000 tons) Solar Power Station",307.2,46950.0,4.93,淡水,29.7,35.7,2022-07-16,24.9,2022-07-04,56.0,9.0,5.2,2022-07-19,300.0,12.5,2022-07-01,110.0,79.0,51.0,2022-07-15,1004.8,278.6
2022,7,龍潭淨水場太陽光電發電站/Longtan Water Treatment Plant Solar Power Station,368.64,50200.0,4.39,新竹,30.1,35.3,2022-07-16,24.8,2022-07-30,31.5,6.0,5.8,2022-07-17,280.0,12.4,2022-07-17,300.0,74.0,48.0,2022-07-25,1003.7,269.7
2022,7,澎湖尖山小再太陽光電發電站/Penghu jianshan Small Scale Renewable Energy Solar Power Station,745.2,113485.0,4.91,澎湖,29.2,33.1,2022-07-20,25.4,2022-07-04,36.5,4.0,7.1,2022-07-20,180.0,13.3,2022-07-05,180.0,86.0,60.0,2022-07-29,1006.2,294.7
2022,8,大潭電廠太陽光電發電站/Datang Power Plant Solar Power Station,651.42,80356.0,3.98,新屋,29.4,33.4,2022-08-29,25.0,2022-08-02,29.0,3.0,9.3,2022-08-31,40.0,15.9,2022-08-31,40.0,84.0,59.0,2022-08-27,1005.7,268.5
2022,8,中大D/S太陽光電發電站/Zhongda D/S Solar Power Station,40.25,4256.0,3.41,新屋,29.4,33.4,2022-08-29,25.0,2022-08-02,29.0,3.0,9.3,2022-08-31,40.0,15.9,2022-08-31,40.0,84.0,59.0,2022-08-27,1005.7,268.5
2022,8,中部儲運中心太陽光電發電站/Central Storage and Transportation Center Solar Power Station,91.8,10890.0,3.83,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,東勢新伯公太陽光電發電站/Dongshi Xinbogong Solar Power Station,115.8,8161.0,2.27,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,卓蘭會館太陽光電發電站/Zhuolan Hostel Solar Power Station,41.9,3036.0,2.34,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,台中電廠太陽光電發電站/Taichung Power Plant Solar Power Station,2123.04,216603.0,3.29,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,台中龍井太陽光電發電站/Taichung Longjing Solar Power Station,6485.94,766214.0,3.81,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,后里E/S太陽光電發電站/Houli E/S Solar Power Station,91.125,11213.0,3.97,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,嘉義民雄太陽光電發電站/Chiayi Minxiong Solar Power Station,60.0,3062.0,1.65,嘉義,28.6,35.8,2022-08-27,23.1,2022-08-07,402.5,18.0,7.6,2022-08-04,60.0,16.4,2022-08-04,40.0,84.0,49.0,2022-08-25,1004.9,223.7
2022,8,永安鹽灘地太陽光電發電站/Yongan Salt Flats Solar Power Station,4636.8,441919.0,3.07,高雄,28.5,35.1,2022-08-04,23.9,2022-08-12,229.0,13.0,5.6,2022-08-03,140.0,12.6,2022-08-24,170.0,82.0,47.0,2022-08-04,1006.7,228.2
2022,8,興達電廠太陽光電發電站/Xingda Power Plant Solar Power Station,1627.65,212254.0,4.21,臺南,29.4,34.9,2022-08-10,24.6,2022-08-02,297.5,14.0,9.1,2022-08-19,190.0,14.7,2022-08-04,190.0,76.0,49.0,2022-08-10,1005.5,213.6
2022,8,路北E/S太陽光電發電站/Lubei E/S Solar Power Station,60.03,5152.0,2.77,高雄,28.5,35.1,2022-08-04,23.9,2022-08-12,229.0,13.0,5.6,2022-08-03,140.0,12.6,2022-08-24,170.0,82.0,47.0,2022-08-04,1006.7,228.2
2022,8,核三廠太陽光電發電站/3rd Nuclear Power Plants Solar Power Station,1458.24,148521.0,3.29,恆春,28.6,33.4,2022-08-13,24.1,2022-08-03,261.0,18.0,7.5,2022-08-24,80.0,15.3,2022-08-24,50.0,84.0,48.0,2022-08-22,1005.7,240.4
2022,8,澎湖尖山太陽光電發電站/Penghu jianshan Solar Power Station,70.61,8811.0,4.03,澎湖,29.3,33.2,2022-08-09,24.8,2022-08-03,132.0,7.0,6.8,2022-08-19,160.0,12.9,2022-08-19,130.0,85.0,60.0,2022-08-04,1007.0,281.3
2022,8,澎湖七美太陽光電發電站/Penghu Qimei Solar Power Station,354.28,42976.0,3.77,東吉島,29.3,35.3,2022-08-13,24.7,2022-08-02,87.0,8.0,14.8,2022-08-19,160.0,19.5,2022-08-19,160.0,82.0,61.0,2022-08-09,1003.7,282.3
2022,8,金門金沙太陽光電發電站/Kinmen Jinsha Solar Power Station,528.0,41992.0,2.57,金門,28.7,36.3,2022-08-24,24.4,2022-08-03,34.0,6.0,7.4,2022-08-24,90.0,13.0,2022-08-24,60.0,88.0,52.0,2022-08-24,1005.2,307.6
2022,8,龍潭E/S太陽光電發電站/Longtan E/S Solar Power Station,162.0,18535.0,3.69,新屋,29.4,33.4,2022-08-29,25.0,2022-08-02,29.0,3.0,9.3,2022-08-31,40.0,15.9,2022-08-31,40.0,84.0,59.0,2022-08-27,1005.7,268.5
2022,8,竹工E/S太陽光電發電站/Zhugong E/S Solar Power Station,228.0,30160.0,4.27,新竹,29.7,36.0,2022-08-27,24.6,2022-08-03,61.5,8.0,5.2,2022-08-31,20.0,10.5,2022-08-31,30.0,76.0,43.0,2022-08-27,1004.8,215.1
2022,8,中科E/S太陽光電發電站/Zhongke E/S Solar Power Station,198.0,26576.0,4.33,臺中,28.9,35.4,2022-08-27,23.6,2022-08-05,278.0,11.0,4.4,2022-08-03,260.0,11.3,2022-08-03,260.0,76.0,44.0,2022-08-22,998.6,197.2
2022,8,彰林E/S太陽光電發電站/Changlin E/S Solar Power Station,258.0,35301.0,4.41,田中,28.7,35.2,2022-08-27,23.7,2022-08-07,297.5,15.0,8.3,2022-08-19,40.0,13.6,2022-08-19,50.0,81.0,49.0,2022-08-15,1003.2,221.9
2022,8,台南七股太陽光電發電站/Tainan Qigu Solar Power Station,1799.5,235127.0,4.21,永康,29.1,35.0,2022-08-27,24.1,2022-08-10,512.0,16.0,8.7,2022-08-19,170.0,14.2,2022-08-16,360.0,78.0,45.0,2022-08-08,1007.1,119.0
2022,8,高雄E/S太陽光電發電站/Kaohsiung E/S Solar Power Station,379.96,49223.0,4.18,高雄,28.5,35.1,2022-08-04,23.9,2022-08-12,229.0,13.0,5.6,2022-08-03,140.0,12.6,2022-08-24,170.0,82.0,47.0,2022-08-04,1006.7,228.2
